transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
3314,210,144,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,20,4,0
8960,649,78,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,12,20,27,0
109,732,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10,16,1,0
4480,113,37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22,9,24,0
4796,537,104,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8,26,18,0
6330,58,86,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14,27,14,0
867,312,75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,13,23,15,0
1824,112,105,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,14,23,5,0
7064,798,70,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19,9,27,0
8895,942,149,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13,2,22,0
5960,146,44,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,14,14,0
3984,142,107,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,17,29,1,0
6014,969,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,28,5,0
8630,204,77,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8,7,0,0
1439,204,82,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,7,2,0
740,535,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,8,24,0
4616,208,120,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,20,6,20,0
4920,363,96,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16,9,10,0
6556,945,125,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,19,14,2,0
4190,297,104,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,28,4,0
7948,731,62,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,16,19,11,0
4125,913,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,19,11,3,0
6976,802,145,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,22,16,14,0
5683,67,106,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,16,16,20,0
7210,362,165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14,28,7,0
941,457,75,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23,14,23,0
6431,648,98,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,15,7,0,0
4159,111,26,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14,3,24,0
6650,520,79,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,16,2,25,0
9530,630,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,18,91,86,1
9017,919,99,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,19,2,0
4607,9,109,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,18,22,8,0
888,182,42,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23,9,8,0
3051,655,30,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,17,9,0
5333,897,205,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,15,16,0
2474,871,200,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,16,4,7,0
5575,669,81,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,18,27,14,0
8778,794,125,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,17,14,8,0
504,445,28,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,17,8,0
9865,543,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,8,85,75,1
1552,643,62,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19,0,28,0
6778,68,117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,21,27,19,0
9186,481,134,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,15,14,9,0
5030,951,171,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19,16,1,0
1716,55,18,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,15,0,0
1481,72,143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,0,1,0
115,232,66,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,5,10,0
2496,236,172,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,18,17,26,0
9162,549,142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,18,15,0
6694,292,94,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,23,8,25,0
5496,788,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23,23,10,0
6231,298,142,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,8,3,0
695,699,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,4,1,0
9805,862,2869,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,97,96,1
4763,45,224,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,22,18,13,0
9641,737,22,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,97,73,1
327,101,92,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7,20,5,0
9020,217,164,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,23,4,3,0
1649,395,54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14,21,12,0
3949,545,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,7,9,0
2739,387,80,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,7,18,0
554,153,204,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10,21,13,0
7657,95,166,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,3,6,0
5952,987,108,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,7,3,0
8195,801,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,8,3,0
1452,268,121,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,5,20,0
3323,778,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,22,18,0
2447,764,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,21,3,0
4070,851,86,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,29,2,0
10,276,191,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,19,29,0
5946,558,99,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,15,17,18,0
8581,958,39,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,21,15,6,0
3914,343,124,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,15,10,0
899,451,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,15,6,0
6365,361,144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,4,17,0
2707,349,70,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,15,4,28,0
7687,38,103,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,22,17,0
195,576,111,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,15,8,19,0
3431,216,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16,28,0,0
5755,51,92,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,3,25,0
8943,599,142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,13,17,0
8804,278,93,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,21,5,0
8145,537,112,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,10,23,23,0
6213,975,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,12,13,0
9743,219,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,17,79,93,1
6584,974,135,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,8,8,25,0
871,680,110,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10,0,21,0
5160,458,120,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,21,1,22,0
1450,16,148,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11,15,18,0
8854,404,80,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16,23,27,0
766,824,84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21,9,20,0
89,187,95,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,10,25,20,0
1365,671,158,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17,19,14,0
3631,338,118,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,19,24,0
1808,919,97,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,17,3,14,0
4416,430,113,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12,27,2,0
377,735,81,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,22,4,1,0
8834,419,42,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,16,5,19,0
1701,533,132,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8,15,22,0
9653,633,3454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,98,76,1
1984,804,130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13,1,4,0
5776,687,46,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,12,24,0
2869,62,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,22,0,6,0
8163,923,72,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,2,2,0
269,454,178,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,10,20,0
5074,621,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,17,4,0
6304,20,148,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,19,18,11,0
8873,839,163,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12,23,1,0
1457,6,110,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,15,18,0
1851,457,79,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,16,26,18,0
7772,682,111,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14,16,23,0
8052,291,102,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,20,8,18,0
820,937,84,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,17,29,0
213,971,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,25,16,0
4779,199,112,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,17,23,6,0
4853,338,103,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,19,18,0
7641,517,101,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,26,21,0
4801,962,229,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,16,7,20,0
2892,179,119,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15,2,22,0
9771,584,2182,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,75,90,1
6554,82,99,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,23,22,25,0
9422,236,84,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12,25,22,0
6054,947,117,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9,16,12,0
7338,458,104,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6,29,22,0
4130,920,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,12,19,0
5077,583,45,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,29,9,0
754,862,30,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22,5,15,0
2445,883,65,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,14,12,0
6247,715,107,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,23,21,0
1065,668,117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16,29,25,0
3437,168,145,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,16,0
2273,903,55,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,28,6,0
7685,690,96,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,7,21,0
6130,972,140,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,1,11,0
7155,967,101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,20,14,11,0
1150,506,68,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21,21,12,0
8881,629,145,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23,15,6,0
4419,434,138,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,17,7,26,0
7578,108,64,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14,4,28,0
1163,914,70,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11,27,7,0
4985,853,68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,15,12,7,0
8555,556,166,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,4,5,0
1526,731,37,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,20,22,0
527,522,48,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,16,14,13,0
7568,856,132,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,19,24,29,0
672,104,44,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,2,17,0
1853,850,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14,29,6,0
6601,665,114,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22,25,29,0
8996,298,187,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19,8,22,0
3284,986,141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,22,9,18,0
1131,649,86,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,29,1,0
8833,663,96,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21,9,3,0
6360,73,68,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,17,23,13,0
3393,366,159,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,22,23,0
2306,821,90,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10,20,2,0
5814,395,167,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,8,28,18,0
2401,834,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,6,5,0
3908,530,114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,21,5,19,0
6689,721,87,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,18,13,0,0
8348,782,152,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,14,0
8415,131,26,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,13,8,26,0
6957,201,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,22,10,0
3882,628,173,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,10,19,0
1384,288,71,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,18,24,5,0
7757,786,103,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10,21,18,0
2866,765,118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,16,12,0
1361,238,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,25,0,0
5005,841,126,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19,13,22,0
410,643,152,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,14,18,26,0
5733,415,198,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,18,8,0
8270,998,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9,6,0,0
2443,445,119,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,3,26,0
7458,391,117,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,23,26,10,0
8860,305,73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,2,23,0
3380,304,79,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,11,5,0
7958,635,182,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,16,20,0
6210,535,135,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,14,10,16,0
320,43,41,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20,15,19,0
9263,156,98,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22,13,14,0
5529,197,94,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15,0,3,0
9001,55,165,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21,20,22,0
5587,937,152,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18,19,24,0
6329,909,110,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,9,1,0
8247,81,133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,22,7,16,0
2171,724,166,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,24,7,0
2343,307,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8,12,23,0
7413,234,32,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,6,27,0
1873,111,131,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,23,25,0
1942,222,49,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7,28,11,0
3715,178,145,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,23,25,5,0
1892,833,180,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11,11,15,0
4792,89,51,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,22,11,0
8202,978,148,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9,10,10,0
839,152,52,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14,5,28,0
1093,744,58,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,24,7,0
8713,812,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,22,19,0
4262,97,73,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,18,13,22,0
268,891,111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,24,15,0
7495,854,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,24,17,0
8363,316,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,29,27,0
171,440,188,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,1,4,0
3688,464,74,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,22,5,0
8980,334,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,20,1,10,0
448,25,86,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,17,24,8,0
4287,756,44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12,19,3,0
5619,640,79,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,11,26,17,0
4506,703,52,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16,13,15,0
1915,627,81,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17,21,16,0
3361,562,146,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,10,3,4,0
8641,105,61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,16,26,19,0
3196,767,24,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,23,27,16,0
1760,916,42,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,3,27,0
3400,864,77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,17,21,0
3272,474,228,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,12,22,12,0
5507,386,114,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,25,9,0
6177,804,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10,27,19,0
2170,765,98,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,7,19,0
6703,502,58,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2,23,0
1975,357,110,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,5,26,0
8213,873,126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12,13,27,0
6176,661,57,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,18,3,0
1192,60,119,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,2,18,0
1530,684,92,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,4,20,0
6347,387,126,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,24,15,0
1432,140,115,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,8,6,0
8589,962,179,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,24,13,0
4756,354,85,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,19,16,27,0
5670,411,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7,24,7,0
2244,179,61,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,20,0,0,0
7970,410,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22,8,19,0
547,273,92,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,10,29,0
5510,226,116,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,9,12,0
2531,695,88,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,15,24,27,0
3664,332,168,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,29,0,0
3969,755,88,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15,22,13,0
8054,798,137,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,13,4,25,0
9679,80,402,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,88,97,1
8902,182,103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,11,11,0
4686,167,45,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,23,11,17,0
3528,663,195,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,19,11,4,0
7111,994,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,21,1,6,0
5817,83,161,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18,12,22,0
9270,394,235,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,19,3,0
2275,666,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,14,2,0
2017,165,209,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,3,4,0
1363,598,81,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,17,23,10,0
221,928,107,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,22,14,20,0
4356,105,71,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,12,16,0
9635,939,1011,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,75,88,1
8679,655,18,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,7,18,0
9627,98,822,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,11,94,82,1
405,503,148,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,16,21,4,0
9135,408,77,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9,7,29,0
8516,833,109,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,21,1,9,0
7314,118,155,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,14,25,10,0
8988,252,122,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,11,17,0
8083,603,61,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,14,8,15,0
1766,303,102,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,24,7,0
4467,984,114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14,21,1,0
3745,849,98,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,18,1,16,0
3113,77,22,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,15,2,6,0
4008,190,119,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,11,21,13,0
9097,991,161,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,24,11,0
1159,378,67,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,15,14,0
6771,725,61,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,12,7,1,0
3098,737,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14,1,5,0
2426,687,86,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,8,0,0
375,390,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,19,21,0
8252,503,93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,21,3,0
4447,533,102,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,1,7,0
2057,225,76,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,19,25,10,0
7854,228,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,24,0
5489,915,72,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,6,19,0
5753,599,80,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11,29,7,0
8900,151,121,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,12,8,19,0
8802,641,169,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,17,22,20,0
7663,393,103,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,16,6,0
6120,158,52,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10,23,23,0
4810,285,109,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,14,23,15,0
3215,250,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,29,14,0
8420,386,85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,17,9,0
7096,842,82,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9,27,16,0
4587,608,162,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,29,2,0
8535,229,40,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,7,29,0
3348,375,112,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,22,16,0
6548,922,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14,19,20,0
3281,242,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,17,8,5,0
403,982,96,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,13,24,25,0
5011,50,110,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,8,20,0
1235,795,115,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,28,24,0
4483,819,77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16,26,2,0
8557,463,78,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,5,25,0
6490,453,59,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22,2,24,0
6859,211,78,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,19,1,0
929,389,151,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,23,7,0
1376,449,159,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,18,14,0
4332,673,111,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,19,13,14,0
4511,534,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,1,7,0
3165,660,86,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,17,4,0
3675,427,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,19,0
6441,642,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,13,11,4,0
8904,850,159,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,25,3,0
751,278,74,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,14,12,0,0
3537,760,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,19,2,0
3466,188,186,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,19,5,11,0
5652,510,142,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,15,14,29,0
5208,335,118,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13,16,28,0
4730,537,62,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2,23,0
