dataset_order,transaction_id,user_id,amount,transaction_type_ATM,transaction_type_Online,transaction_type_POS,transaction_type_QR,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,country_DE,country_FR,country_NG,country_TR,country_UK,country_US,hour,device_risk_score,ip_risk_score,is_fraud
2414,6459,310,81,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,2,25,0
2415,3730,322,161,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,15,7,20,0
2416,5065,928,63,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13,0,16,0
2417,7618,180,105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,20,10,24,0
2418,2972,606,159,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,12,18,27,0
2419,8342,678,173,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8,12,5,0
2420,2400,210,92,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,19,11,0
2421,5660,593,137,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,12,11,0
2422,2369,471,102,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,21,20,22,0
2423,5546,41,150,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20,15,14,0
2424,4083,215,178,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,23,1,0
2425,1024,568,56,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,13,28,27,0
2426,5322,445,99,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11,8,14,0
2427,5855,838,148,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13,14,27,0
2428,5494,516,36,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,18,19,6,0
2429,4875,18,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19,5,0,0
2430,7741,869,101,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9,15,17,0
2431,6075,775,94,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16,12,29,0
2432,4489,178,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,1,0,0
2433,8475,758,9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14,19,6,0
2434,1398,712,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,19,0,21,0
2435,7107,561,175,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,17,6,0
2436,8049,550,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,24,0
2437,969,992,40,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6,16,18,0
2438,4271,549,91,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,28,10,0
2439,8059,313,139,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,17,27,11,0
2440,3621,329,137,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,21,13,2,0
2441,5793,743,113,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12,5,6,0
2442,6867,550,116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12,13,10,0
2443,3197,890,112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,23,9,0
2444,5263,306,91,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,7,6,0
2445,5053,893,60,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,8,28,0
2446,5821,808,82,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,18,3,0
2447,9381,169,93,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,22,15,8,0
2448,4423,127,154,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,8,24,0
2449,5716,998,93,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20,25,6,0
2450,1823,757,66,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12,0,22,0
2451,2793,489,85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,23,13,12,0
2452,6634,909,61,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,5,28,0
2453,9214,791,207,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18,5,6,0
2454,9148,145,127,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,20,13,0
2455,4411,916,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,23,1,0
2456,6220,206,148,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,12,17,0
2457,4333,438,168,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,28,27,0
2458,6945,16,189,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,1,6,0
2459,2650,397,76,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14,5,20,0
2460,5654,712,70,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,18,13,10,0
2461,4710,734,109,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,28,20,0
2462,4075,826,113,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,26,24,0
2463,3111,670,87,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,23,0,0
2464,4708,432,43,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18,23,12,0
2465,179,293,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,25,10,0
2466,7577,61,103,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,2,15,0
2467,4542,500,144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,12,26,4,0
2468,5967,38,207,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16,0,20,0
2469,3948,401,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22,22,4,0
2470,2089,843,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,11,26,1,0
2471,6031,837,71,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18,5,14,0
2472,8798,121,140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,16,15,0
2473,3527,711,121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,12,1,3,0
2474,1572,481,83,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14,26,23,0
2475,5452,478,39,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19,22,23,0
2476,6174,1,108,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,17,15,0
2477,9051,992,57,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,18,26,0
2478,4752,874,127,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,8,11,0
2479,1878,206,61,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,19,17,6,0
2480,7435,975,94,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,8,3,0
2481,2085,844,114,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,12,15,0
2482,8407,912,164,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,21,5,15,0
2483,9609,974,1868,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,22,94,92,1
2484,317,53,190,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,19,23,24,0
2485,6422,519,119,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,19,19,27,0
2486,7366,5,125,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,9,11,6,0
2487,3231,600,113,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16,20,22,0
2488,710,627,143,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,22,6,23,0
2489,8174,415,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,16,18,6,0
2490,2332,292,56,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7,22,0,0
2491,9558,114,22,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,95,88,1
2492,1548,39,183,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,3,26,0
2493,461,411,145,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16,28,29,0
2494,1483,823,185,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,25,4,0
2495,8789,110,141,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,26,0
2496,7619,860,124,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7,17,19,0
2497,1244,769,65,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10,27,14,0
2498,2088,446,102,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7,14,12,0
2499,6959,852,104,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,28,4,0
2500,4166,896,105,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,10,9,6,0
2501,8979,275,100,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,16,26,2,0
2502,8122,395,41,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,22,28,20,0
2503,1957,944,172,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13,9,15,0
2504,7398,753,61,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,22,16,23,0
2505,8972,203,128,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,27,26,0
2506,2179,556,196,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,1,18,0
2507,6496,25,98,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,7,20,0
2508,5891,51,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,24,11,0
2509,9255,90,16,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,19,5,3,0
2510,63,357,77,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9,7,17,0
2511,9395,737,77,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,9,13,0
2512,8136,955,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,0,19,0
2513,511,733,156,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,17,22,11,0
2514,9775,658,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,90,76,1
2515,4135,330,88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12,6,2,0
2516,1631,58,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,23,10,8,0
2517,5170,759,147,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17,5,2,0
2518,2683,503,188,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,11,17,0
2519,8511,995,114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,23,15,0
2520,6994,828,180,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,21,27,0
2521,3160,122,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,13,4,0
2522,7809,739,144,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,14,2,27,0
2523,4323,696,148,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,20,16,6,0
2524,8903,398,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,21,3,6,0
2525,2835,261,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,16,28,13,0
2526,1219,887,170,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,5,11,0
2527,4385,918,58,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,1,7,0
2528,4370,624,107,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,5,24,0
2529,4684,367,26,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,8,12,0
2530,1738,275,169,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,17,10,6,0
2531,8361,353,116,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,17,13,26,0
2532,1287,613,101,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,13,0
2533,8985,265,73,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11,14,3,0
2534,2851,826,117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,0,27,0
2535,6758,16,65,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,14,18,2,0
2536,7225,795,124,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,23,14,7,0
2537,767,649,177,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,16,23,5,0
2538,3704,189,49,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,16,17,18,0
2539,632,671,130,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11,9,3,0
2540,5150,150,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,12,4,6,0
2541,323,585,101,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,9,1,17,0
2542,9593,201,9647,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,23,73,77,1
2543,273,396,95,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,16,14,1,0
2544,7560,239,169,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,28,5,0
2545,4645,270,96,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,15,22,15,0
2546,5256,654,38,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,8,26,12,0
2547,6788,676,69,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,22,0,26,0
2548,7612,530,104,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,17,3,0
2549,7066,495,155,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,16,20,24,0
2550,7317,538,138,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,8,19,0
2551,6587,672,146,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11,25,1,0
2552,9456,114,81,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20,4,4,0
2553,9166,942,129,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,22,12,0
2554,7916,508,198,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,29,5,0
2555,1319,855,54,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,13,26,0
2556,3820,438,16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,17,5,9,0
2557,1462,192,137,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,29,14,0
2558,4406,816,99,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15,2,19,0
2559,1264,138,77,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,29,16,0
2560,6334,870,105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17,17,21,0
2561,1973,275,102,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11,20,8,0
2562,896,543,136,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,29,26,0
2563,346,170,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,16,15,0
2564,3157,662,61,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,15,18,25,0
2565,8817,611,111,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,10,20,0
2566,7696,634,173,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10,22,12,0
2567,8029,967,24,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,22,23,12,0
2568,6576,105,108,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,18,2,0
2569,8702,954,119,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,20,4,0
2570,5271,803,60,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12,20,0,0
2571,8334,741,103,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,5,19,0
2572,2982,852,62,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,21,28,2,0
2573,6052,420,184,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,10,27,0
2574,6611,677,19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,21,9,0
2575,9189,108,98,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,20,18,26,0
2576,6204,844,89,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,24,13,0
2577,6730,540,194,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17,9,14,0
2578,2212,155,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,15,0
2579,1367,371,48,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,15,16,7,0
2580,2787,247,120,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,16,15,19,0
2581,1243,852,180,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,10,27,17,0
2582,8556,912,77,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,14,12,2,0
2583,2635,919,133,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18,18,23,0
2584,1911,925,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,27,1,0
2585,2195,919,77,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,3,8,0
2586,8480,845,188,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,25,4,0
2587,7999,696,56,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,21,28,0
2588,5963,348,110,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11,3,29,0
2589,8046,778,108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,18,19,0
2590,2690,994,151,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,23,7,0
2591,7251,440,96,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,23,20,0
2592,6172,81,177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,21,2,0
2593,5332,214,68,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11,3,26,0
2594,7128,905,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13,25,7,0
2595,1136,617,93,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,10,6,5,0
2596,5022,852,46,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,16,15,9,0
2597,9552,407,405,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,83,92,1
2598,1106,820,86,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,5,24,0
2599,7370,748,89,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13,26,28,0
2600,7381,708,87,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,23,4,22,0
2601,9981,645,1609,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,13,93,78,1
2602,8512,22,49,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,19,25,0
2603,2744,978,172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,15,18,0
2604,5725,893,63,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,23,24,0,0
2605,8678,623,105,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,19,21,28,0
2606,6926,157,34,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10,23,9,0
2607,2529,697,226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,8,0
2608,5580,968,68,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20,23,16,0
2609,2479,241,115,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,16,15,0
2610,7930,600,64,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,12,28,18,0
2611,477,241,82,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,20,6,2,0
2612,5038,282,116,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,10,16,0
2613,3480,376,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11,24,1,0
2614,7998,202,170,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,13,16,26,0
2615,8064,286,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,12,1,0
2616,2372,899,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21,28,22,0
2617,7183,157,155,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,3,23,0
2618,4983,753,131,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,23,1,0,0
2619,8674,652,114,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,17,24,14,0
2620,4764,301,76,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,17,25,0
2621,4280,600,130,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,19,2,8,0
2622,336,920,64,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,6,27,0
2623,4225,501,77,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,19,5,28,0
2624,2152,610,109,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23,29,16,0
2625,8729,734,30,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17,21,27,0
2626,5765,276,81,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,19,23,18,0
2627,2622,750,188,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12,28,2,0
2628,9687,366,3471,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,95,72,1
2629,6226,704,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,21,1,23,0
2630,2315,148,90,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,5,10,0
2631,1410,910,31,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10,10,9,0
2632,9113,148,126,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,20,17,0
2633,4689,340,119,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,19,2,0
2634,8185,129,133,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,11,10,0
2635,8395,494,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,20,27,0
2636,8322,547,126,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,4,29,0
2637,8519,584,93,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,18,21,0
2638,8738,661,84,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,25,12,0
2639,6083,370,100,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,23,6,15,0
2640,9184,742,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,12,0,0
2641,6348,139,123,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,23,19,6,0
2642,188,939,28,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,3,0
2643,384,755,202,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,2,26,0
2644,5014,919,169,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,19,20,21,0
2645,1803,664,81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,14,10,0
2646,4471,277,122,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,16,29,10,0
2647,711,108,49,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,17,5,1,0
2648,8686,2,133,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,28,0
2649,7908,877,109,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,16,26,5,0
2650,8874,836,151,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,5,4,0
2651,3751,369,47,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,20,4,0,0
2652,8719,557,72,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,0,19,0
2653,539,831,71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15,8,11,0
2654,6961,858,140,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,27,0,0
2655,2463,111,136,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16,22,22,0
2656,9651,55,612,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13,82,79,1
2657,4232,270,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,22,22,0
2658,8323,559,49,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,8,2,27,0
2659,8909,73,123,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,22,27,4,0
2660,1990,55,122,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,27,6,0
2661,3416,621,46,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,7,23,0
2662,9466,921,92,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,28,17,0
2663,6472,977,84,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,4,3,0
2664,4564,703,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,27,11,0
2665,2430,245,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13,26,8,0
2666,3511,529,111,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,9,0,0
2667,7069,989,140,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,21,11,29,0
2668,9107,252,172,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,3,15,0
2669,9198,824,148,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23,14,12,0
2670,4999,293,98,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,20,7,13,0
2671,3430,86,66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,22,19,15,0
2672,3739,428,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,7,17,0
2673,2207,698,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,7,13,0
2674,4069,885,51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,19,17,13,0
2675,4540,437,77,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23,25,3,0
2676,2955,849,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,23,7,17,0
2677,9346,448,43,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21,25,8,0
2678,1414,583,11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,20,21,24,0
2679,207,140,85,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11,29,27,0
2680,1325,566,115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,17,1,29,0
2681,6966,221,64,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,14,22,29,0
2682,6781,961,107,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,13,20,0
2683,6123,224,62,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,26,23,0
2684,8024,599,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16,15,25,0
2685,8811,922,201,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,14,11,26,0
2686,8455,165,42,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20,17,14,0
2687,2460,69,105,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14,14,12,0
2688,5222,836,181,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8,16,18,0
2689,8536,95,134,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,15,24,0
2690,7967,900,187,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,13,5,16,0
2691,6787,173,120,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,8,20,0
2692,3643,146,62,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6,19,1,0
2693,3879,659,38,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,25,24,0
2694,6620,784,128,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,23,8,14,0
2695,635,326,93,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,16,25,0
2696,618,450,51,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,15,2,0
2697,4884,442,83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,29,24,0
2698,409,58,164,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,27,19,0
2699,2461,624,36,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,6,7,0
2700,6814,37,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,22,25,8,0
2701,257,539,107,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8,28,17,0
